heure;IP source;IP destination;Flag;seq;lenght
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"1408
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"227
"
11:42:48;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"464
"
11:42:48;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"470
"
11:42:48;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"467
"
11:42:48;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"464
"
11:42:48;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"458
"
11:42:48;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"458
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"685
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"478
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"523
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"894
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"950
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"478
"
11:42:48;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"458
"
11:42:48;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"458
"
11:42:48;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"458
"
11:42:48;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"470
"
11:42:48;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"473
"
11:42:48;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"472
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"91
"
11:42:48;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"541
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"478
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"1087
"
11:42:48;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"475
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"145
"
11:42:48;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"659
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"470
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"462
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"461
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"476
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"553
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"474
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"496
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"913
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"676
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"1117
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"465
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"468
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"464
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"91
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"466
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"854
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"474
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"88
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"476
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"33
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"753
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"492
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"844
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"1019
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"490
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"1386
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"273
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"468
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"1031
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"461
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"457
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"490
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
